"lat","lon","CellNumber"
-49.201384186,-17.792770936,238150023
-49.208942905,-17.804167138,238279571
-49.2096863789999,-17.807325804,238301163
-49.211297244,-17.8133955609999,238365938
-49.2301940849999,-17.888028296,239143241
-49.2319908119999,-17.892797432,239186424
-49.255472445,-17.970155371,239985317
-49.2595058709999,-17.987734372,240158051
-49.2631910499999,-18.0005357539999,240309193
-49.263849627,-18.008732046,240395561
-49.260576934,-18.019260625,240503522
-49.261409983,-18.0269934799999,240568298
-49.266705797,-18.0311573239999,240611479
-49.270395015,-18.0624456429999,240935358
-49.270216504,-18.067144839,240978542
-49.272418134,-18.085227822,241172869
-49.2747387709999,-18.097778841,241302420
-49.2771314629999,-18.1046703289999,241367194
-49.2789026799999,-18.1109939359999,241431970
-49.280484115,-18.114724899,241475153
-49.28124322,-18.125475147,241583112
-49.283583759,-18.120542664,241539927
-49.285797766,-18.127878188,241604702
-49.2871261939999,-18.130786954,241647886
-49.288264839,-18.135719437,241691069
-49.289656517,-18.139766638,241734252
-49.2885435859999,-18.1522062399999,241863805
-49.2899716709999,-18.167612466,242014948
-49.304490528,-18.1857549329999,242209269
-49.296633914,-18.184743365,242209273
-49.245760559,-18.26123949,242986609
-49.249509281,-18.2625481279999,243008200
-49.241476306,-18.276824167,243159348
-49.2343953879999,-18.2973459729999,243375271
-49.235525954,-18.3090047389999,243483230
-49.228445036,-18.331192083,243720746
-49.2257673779999,-18.334166258,243742339
-49.289912167,-18.3909729979999,244325292
-49.314308609,-18.402572279,244454833
-49.3198424359999,-18.399836039,244433238
-49.332933209,-18.3919247329999,244346864
-49.3378124979999,-18.3880583059999,244303677
-49.398684593,-18.4147663959999,244584344
-49.403147357,-18.424462207,244670710
-49.408502674,-18.423569954,244670708
-49.409692744,-18.429161403,244735483
-49.414572032,-18.4328493789999,244757073
-49.429983442,-18.463364413,245080945
-49.4299581499999,-18.4681693319999,245124129
-49.4473155549999,-18.47982438,245253673
-49.463428471,-18.4823779879999,245275257
-49.480336328,-18.488147957,245340025
-49.485393242,-18.487731476,245340023
-49.492234948,-18.4842211349999,245296836
-49.492591906,-18.480413308,245253651
-49.496756423,-18.4820197359999,245275241
-49.501694351,-18.480532303,245253647
-49.501575365,-18.477438444,245232055
-49.5081196049999,-18.4799373299999,245253644
-49.508833523,-18.476724476,245210460
-49.51127274,-18.479520849,245253643
-49.5151992839999,-18.4790448699999,245232049
-49.517281543,-18.480889287,245253640
-49.515258778,-18.483864152,245296825
-49.519601774,-18.484459124,245296823
-49.519542281,-18.4887429299999,245340007
-49.519601774,-18.490825335,245361599
-49.5124031089999,-18.493740703,245383194
-49.506989237,-18.494633162,245404789
-49.505620896,-18.5134343079999,245599117
-49.5022892819999,-18.5267022039999,245728671
-49.502527254,-18.5314024899999,245771855
-49.504014582,-18.5365192579999,245836630
-49.5018133369999,-18.544729885,245922999
-49.5031221849999,-18.552583527,246009366
-49.5039550889999,-18.5578787869999,246052550
-49.526027029,-18.6034537149999,246527563
-49.5352484599999,-18.6213029039999,246700295
-49.5372117319999,-18.62380179,246743478
-49.5398889209999,-18.628085595,246786661
-49.542625604,-18.6329048759999,246829844
-49.563031737,-18.696269496,247477594
-49.562198834,-18.701802745,247542370
-49.559402658,-18.714594663,247671923
-49.558391275,-18.717807517,247715108
-49.555178648,-18.728576527,247823070
-49.552858417,-18.733752792,247866255
-49.548455928,-18.737441625,247909441
-49.5453622869999,-18.7445218029999,247974218
-49.548039476,-18.746425716,247995809
-49.539175004,-18.749995553,248038997
-49.540840811,-18.754160364,248082180
-49.5342370769999,-18.7620140079999,248168552
-49.53239279,-18.766178818,248211736
-49.530667491,-18.7689156939999,248233329
-49.5282877669999,-18.7715335739999,248254922
-49.526859933,-18.7744489419999,248298107
-49.524539702,-18.7777807909999,248319700
-49.516627119,-18.7820645959999,248362888
-49.5185308979999,-18.786645887,248406071
-49.5153777639999,-18.7877168389999,248427665
-49.515437257,-18.7930715959999,248492441
-49.509844905,-18.793369082,248492443
-49.511451219,-18.79848585,248535626
-49.507167716,-18.804376082,248600404
-49.5046095129999,-18.8030076439999,248578814
-49.5051449499999,-18.8075889359999,248643589
-49.502646241,-18.8115157569999,248665183
-49.4968159169999,-18.813062686,248686777
-49.4980057779999,-18.820261859,248773145
-49.493365317,-18.8216897949999,248773147
-49.491402045,-18.824962146,248816332
-49.492294441,-18.8290079619999,248859516
-49.486940062,-18.831387853,248881110
-49.4822996,-18.837337584,248945888
-49.480336328,-18.842097367,248989073
-49.474506004,-18.851081458,249075444
-49.4726022249999,-18.8536398429999,249118629
-49.473911073,-18.857745156,249140220
-49.471888308,-18.863218907,249204997
-49.4702819939999,-18.869347128,249269774
-49.468913653,-18.87261948,249312959
-49.4732566489999,-18.8758918309999,249334549
-49.4658200119999,-18.878628706,249356144
-49.463321301,-18.882377036,249399329
-49.4596922219999,-18.8903496739999,249485699
-49.458442867,-18.89350303,249528884
-49.456658074,-18.897429852,249550477
-49.45005434,-18.900345219,249593664
-49.450649271,-18.903736565,249615255
-49.450887243,-18.910638252,249701623
-49.449697382,-18.9146840679999,249744808
-49.448388533,-18.917837424,249766401
-49.442439223,-18.9240251419999,249831179
-49.441546827,-18.926881013,249874364
-49.4452948919999,-18.9300343699999,249895954
-49.4466037399999,-18.934020689,249939137
-49.449994847,-18.941219861,250003912
-49.485928679,-18.9637098389999,250241407
-49.4894982659999,-18.994112957,250565285
-49.492948865,-19.001490621,250630059
-49.491937482,-19.0063694,250694836
-49.4916995099999,-19.010296221,250716428
-49.491799934,-19.015002318,250781204
-49.489081814,-19.012497621,250738021
-49.4905096479999,-19.021362718,250845980
-49.4943172059999,-19.023564118,250867571
-49.499909558,-19.0254680309999,250889160
-49.5040740749999,-19.03254821,250953934
-49.505085457,-19.036891512,250997117
-49.505382923,-19.0430197339999,251061893
-49.5032411719999,-19.048671976,251126670
-49.5037766089999,-19.055097685,251191446
-49.503360158,-19.075088776,251385774
-49.5105588229999,-19.087642705,251515323
-49.509606933,-19.0941874069999,251601691
-49.5118676709999,-19.099125683,251644874
-49.513414492,-19.10424245,251688057
-49.516924584,-19.113881012,251796016
-49.52239795,-19.146009551,252119893
-49.52489666,-19.152435259,252184668
-49.5219814979999,-19.1695704799999,252378997
-49.518292926,-19.168975508,252357407
-49.514247395,-19.178852059,252465369
-49.5184714059999,-19.1921794529999,252594919
-49.522754908,-19.193250404,252616509
-49.529715601,-19.1952138149999,252638098
-49.545719245,-19.221868603,252918786
-49.549943255,-19.228770289,252983560
-49.552975878,-19.2404538389999,253091519
-49.558315646,-19.240313288,253091516
-49.5617583869999,-19.2438265329999,253134698
-49.5687843969999,-19.251344923,253221063
-49.5735025229999,-19.256436532,253264245
-49.5748708639999,-19.259827878,253307428
-49.5766556569999,-19.266967554,253372203
-49.578499944,-19.271132364,253415386
-49.578083492,-19.2811874069999,253523347
-49.5824859809999,-19.2863636719999,253566528
-49.603725018,-19.2944553039999,253652886
-49.610923683,-19.2971326819999,253696067
-49.616694514,-19.3009405089999,253717656
-49.619371703,-19.3046888389999,253760839
-49.6194311959999,-19.3099245999999,253825615
-49.6253805059999,-19.3090321409999,253804020
-49.630615899,-19.3110550489999,253825609
-49.641681616,-19.318908692,253911972
-49.6432879289999,-19.322300038,253955155
-49.643882861,-19.3251559089999,253976747
-49.6368031819999,-19.3299156919999,254019934
-49.6376360849999,-19.333188043,254063118
-49.6332930889999,-19.3345564809999,254063120
-49.633114609,-19.341101183,254149488
-49.630734886,-19.3465154379999,254192673
-49.625083041,-19.3521081829999,254257452
-49.6213944679999,-19.36513809,254387006
-49.613184421,-19.374062684,254473378
-49.6171109649999,-19.3869141009999,254624520
-49.623774192,-19.393161317,254689293
-49.60146428,-19.4065482089999,254818855
-49.581236626,-19.431001597,255077969
-49.57594174,-19.4376652939999,255142748
-49.571063306,-19.4407591529999,255164342
-49.5668987889999,-19.440878148,255164344
-49.562615286,-19.4479583259999,255250714
-49.56154441,-19.452004142,255293898
-49.567196254,-19.4564069419999,255337080
-49.566303858,-19.478837422,255553000
-49.5665418299999,-19.4838351949999,255617776
-49.562020354,-19.5182246319999,255963250
-49.5544647309999,-19.5212589939999,256006438
-49.551609062,-19.5250668199999,256049623
-49.552739431,-19.529291128,256092807
-49.5501217349999,-19.530838059,256092808
-49.545719245,-19.5319685059999,256114402
-49.540483852,-19.535240858,256135997
-49.534832008,-19.538096728,256179183
-49.5352484599999,-19.5413690789999,256200775
-49.521624539,-19.5442844469999,256243966
-49.5153808869999,-19.542933556,256222377
-49.476647756,-19.546961826,256265579
-49.472007294,-19.550115182,256308765
-49.466414942,-19.55344703,256330360
-49.456420102,-19.5537445169999,256330365
-49.450351806,-19.5562434039999,256351960
-49.445532864,-19.560170225,256395146
-49.442201251,-19.5660604569999,256459924
-49.4343481609999,-19.5689758239999,256503111
-49.4285178379999,-19.579863829,256611074
-49.422449542,-19.580696792,256611077
-49.422390048,-19.5849210989999,256654261
-49.4191179279999,-19.591822786,256740631
-49.413704056,-19.5963445799999,256783817
-49.416738204,-19.5984269859999,256805408
-49.407100321,-19.6022348119999,256827004
-49.3929409629999,-19.6098504669999,256913379
-49.385623312,-19.6226423849999,257042935
-49.3956181529999,-19.6393016279999,257215666
-49.372118379,-19.6665513889999,257496373
-49.368965244,-19.6693477609999,257539559
-49.363253906,-19.677796378,257625929
-49.3657526169999,-19.683389124,257669112
-49.349154042,-19.693384669,257777080
-49.3377313669999,-19.697489983,257820269
-49.3313061119999,-19.698798923,257841865
-49.327558046,-19.701119317,257863458
-49.318158137,-19.701416804,257863463
-49.3057835719999,-19.70040535,257841877
-49.3001912199999,-19.704391669,257885063
-49.2978114969999,-19.7092704469999,257949841
-49.2774648559999,-19.705879102,257906666
-49.272824395,-19.694455621,257798709
-49.266815591,-19.686899464,257712343
-49.250692961,-19.6780938639999,257625983
-49.237307013,-19.6760114589999,257604398
-49.2227906969999,-19.676963416,257604404
-49.215413552,-19.6776773829999,257626000
-49.2136882519999,-19.6827941499999,257669185
-49.2082148869999,-19.6866614739999,257712371
-49.1960782949999,-19.6913617609999,257755561
-49.1894745609999,-19.6891603609999,257733972
-49.184298661,-19.689814831,257733975
-49.179658199,-19.686958961,257712385
-49.1787063099999,-19.6900528199999,257733978
-49.1729354789999,-19.6952290849999,257798756
-49.170555755,-19.699274901,257841941
-49.164071007,-19.704391669,257885129
-49.15990649,-19.708258993,257928315
-49.157586259,-19.711531344,257971500
-49.147650911,-19.7181355439999,258036280
-49.137418098,-19.715101182,257993101
-49.121116989,-19.715041685,257993109
-49.1251625199999,-19.71843303,258036291
-49.095772928,-19.720098955,258057897
-49.0944045859999,-19.724442257,258101082
-49.088693249,-19.7245612519999,258101085
-49.088157811,-19.729142544,258144269
-49.083041405,-19.7278931,258144271
-49.0778655039999,-19.729916009,258165866
-49.07393896,-19.733902327,258187460
-49.0680491429999,-19.7361037269999,258209054
-49.060790985,-19.735984733,258209058
-49.058470754,-19.739376079,258252243
-49.055079647,-19.7378291489999,258230653
-49.0481784469999,-19.741874965,258273840
-49.043716466,-19.7412204949999,258273842
-49.0393734689999,-19.7408635109999,258273844
-49.030687476,-19.7391380889999,258252256
-49.027653328,-19.7389001,258252258
-49.008794015,-19.7360442299999,258209083
-49.005402908,-19.732117409,258187492
-48.9966574229999,-19.735449257,258209089
-48.981843641,-19.730510981,258165912
-48.973633594,-19.7347947869999,258209100
-48.967267831,-19.779715245,258662535
-48.963876725,-19.7851889959999,258727312
-48.967922256,-19.7865574329999,258748902
-48.96935009,-19.796136498,258835270
-48.965185573,-19.8037521529999,258921640
-48.9686361719999,-19.806310536,258943230
-48.966077969,-19.8092854,258964823
-48.96340078,-19.8358806919999,259245520
-48.9664944209999,-19.8376061129999,259267111
-48.9654830389999,-19.842544388,259310295
-48.9644716559999,-19.846649702,259353480
-48.964114697,-19.852599432,259418256
-48.964114697,-19.861702518,259526216
-48.967386817,-19.8627139719999,259526215
-48.970361472,-19.872412031,259634173
-48.9676247899999,-19.876993323,259677358
-48.9757753439999,-19.879016231,259698947
-48.965066587,-19.890737198,259806912
-48.9759538239999,-19.886810376,259785314
-48.970896911,-19.8980553649999,259893277
-48.965245066,-19.905492528,259958056
-48.962091932,-19.9134056679999,260044425
-48.963043821,-19.91864143,260109201
-48.962627369,-19.9223897589999,260152385
-48.957629949,-19.933634748,260260347
-48.962865342,-19.9432138129999,260368305
-48.961378015,-19.936193131,260281937
-48.958760318,-19.957612158,260497859
-48.956202114,-19.9815895679999,260756964
-48.954774281,-19.9858733739999,260800149
-48.954119856,-19.9932510369999,260864925
-48.955964142,-19.997296854,260908108
-48.951859118,-20.001164178,260951294
-48.938711143,-20.0067569239999,261016076
-48.8887595849999,-20.025511163,261210428
-48.879836299,-20.028009703,261232024
-48.881085559,-20.0316385359999,261275208
-48.875493633,-20.0340775879999,261296803
-48.864785689,-20.0388962019999,261339992
-48.85972916,-20.0415137209999,261383178
-48.84592781,-20.0472841599999,261426369
-48.8416446319999,-20.048711897,261447963
-48.725820373,-20.1188495,262182146
-48.717075552,-20.125690742,262246926
-48.714458055,-20.1272969469999,262268520
-48.7062486309999,-20.1300334439999,262290115
-48.6855466059999,-20.151211549,262506045
-48.6690087819999,-20.283991134,263866349
-48.662167595,-20.3195655929999,264233417
-48.659966518,-20.328132018,264341378
-48.6352192699999,-20.3991619569999,265075517
-48.626117517,-20.4281331299999,265356218
-48.62391644,-20.4361641529999,265442587
-48.622905134,-20.439555029,265485771
-48.618265026,-20.451274374,265593734
-48.618265026,-20.4574017479999,265658510
-48.616658834,-20.460614157,265701694
-48.6079735019999,-20.49018022,266003986
-48.606664753,-20.495712703,266068763
-48.604463675,-20.5019590549999,266133540
-48.600656407,-20.5169502979999,266284686
-48.5992286809999,-20.521411977,266327871
-48.600180498,-20.528907599,266414238
-48.5979794199999,-20.5352134399999,266479015
-48.5791215419999,-20.589229507,267018824
-48.5756712039999,-20.588813084,267018826
-48.578050748,-20.592679873,267062009
-48.554493271,-20.6378320699999,267537044
-48.550031627,-20.6367612669999,267515454
-48.552173216,-20.6436025089999,267580229
-48.5465812899999,-20.647290831,267623416
-48.548365947,-20.660794848,267774559
-48.5448561219999,-20.663233899,267796153
-48.474957043,-20.8584769989999,269804242
-48.417610055,-20.940571903,270646357
-48.3471755799999,-20.963237235,270883903
-48.3290315629999,-20.964962418,270905504
-47.7623742869999,-21.229671922,273647959
-47.750595701,-21.2857725339999,274230948
-47.721684626,-21.3385416149999,274770762
-47.6389378389999,-21.4697157919999,276109506
-47.637867698,-21.4771525369999,276195874
-47.600626935,-21.6763351229999,278247132
-47.597831008,-21.680737504,278290317
-47.576117957,-21.7465352529999,278981272
-47.567492225,-21.749628817,279002868
-47.4996166349999,-21.80608638,279585884
-47.4695752919999,-21.9339339049999,280903011
-47.470110682,-21.9210242199999,280773459
-47.4611875109999,-21.9472005389999,281054159
-47.461841877,-21.9574331009999,281162118
-47.460711609,-21.9607051409999,281183711
-47.4557741199999,-21.963441756,281226897
-47.4554171939999,-21.967487187,281248490
-47.453037681,-21.9718895679999,281313267
-47.4513720219999,-21.976410932,281356451
-47.450003803,-21.980932297,281399636
-47.446791461,-21.983847387,281421230
-47.429183069,-22.0454212299999,282068998
-47.4281717769999,-22.050359036,282112183
-47.4132403369999,-22.1003320099999,282630398
-47.356369991,-22.606189387,287855689
-47.3222239899999,-22.6593749099999,288395505
-47.236740008,-22.769672402,289539922
-47.2212731779999,-22.799358728,289842218
-47.2329922759999,-22.772409018,289561516
-50.4871277029999,-16.115771657,220832624
-50.504036948,-16.099011763,220659880
-51.235609966,-15.516911287,214656954
-50.350682353,-16.178152961,221480449
-50.3529532489999,-16.1778241669999,221480448
-50.370970863,-16.1738629,221437255
-50.37175553,-16.168667683,221394071
-50.3733608049999,-16.1681949319999,221372478
-50.3794530279999,-16.163830198,221329291
-50.387912753,-16.1608171299999,221307695
-50.412942038,-16.17519771,221458827
-50.42508192,-16.179618381,221502006
-50.429196465,-16.183425262,221545188
-50.471367301,-16.18777095,221588351
-50.4738864519999,-16.1860221549999,221566758
-50.48106276,-16.184744795,221545163
-50.486401072,-16.181395105,221523568
-50.491216945,-16.182756694,221523566
-50.469342269,-16.1875634089999,221588352
-50.46661154,-16.187088532,221566762
-50.464226257,-16.1848514229999,221545171
-50.4696493879999,-16.177168965,221480392
-50.4775550109999,-16.1658616189999,221350836
-50.47721584,-16.156216591,221264469
-50.486152385,-16.1247747649999,220940584
-50.4899956259999,-16.1171472359999,220854215
-50.499862774,-16.105285027,220724658
-50.500364667,-16.100021034,220681474
-50.505977329,-16.09836497,220659879
-50.5062504599999,-16.091461915,220595103
-50.525072902,-16.073616348,220400766
-50.5343041949999,-16.066481331,220335985
-50.565761655,-16.045823949,220120050
-50.542212341,-16.057723008,220249614
-50.576297841,-16.0474650809999,220141637
-50.576221339,-16.050637706,220163229
-50.5844587129999,-16.0568002169999,220228001
-50.5916920349999,-16.062953141,220292774
-50.598943745,-16.0644746419999,220314362
-50.60412851,-16.0573061879999,220227992
-50.616058682,-16.046465881,220120026
-50.6161638259999,-16.0420723,220076842
-50.62455219,-16.035336781,220012062
-50.627409617,-16.037636877,220033653
-50.6378940989999,-16.029284361,219947280
-50.632935553,-16.0310310409999,219968874
-50.654591485,-16.0248034759999,219904088
-50.648109698,-16.025888234,219904091
-50.6686840049999,-16.022718658,219882489
-50.670976352,-16.0256567919999,219904080
-50.683009006,-16.0363203069999,220012034
-50.695229535,-16.037914959,220033620
-50.715295162,-16.029603336,219947243
-50.7193887139999,-16.016511696,219817689
-50.7229321199999,-16.0082819949999,219731319
-50.7271191689999,-16.0053462459999,219709725
-50.7386488829999,-15.9969609199999,219623352
-50.7504463079999,-15.9936671909999,219580162
-50.755472735,-15.991917837,219558568
-50.762938349,-15.9888412619999,219536972
-50.7863115289999,-15.996270911,219601737
-50.7962900869999,-15.9966856,219601732
-50.8045229959999,-15.99824583,219623320
-50.807756266,-15.997463239,219623319
-50.8130508849999,-15.9828623179999,219472172
-50.8139945199999,-15.968703951,219321028
-50.8178826499999,-15.9639650939999,219277842
-50.826951989,-15.93556238,218975549
-50.837427109,-15.914467755,218759624
-50.836792144,-15.901848662,218630073
-50.83879826,-15.896409032,218565296
-50.842711954,-15.88955694,218500518
-50.8886255159999,-15.8785204079999,218392536
-50.8977590109999,-15.8771317759999,218370940
-50.901303769,-15.8712694069999,218306162
-50.907792048,-15.869379535,218306159
-50.935061354,-15.8658115539999,218262962
-50.933827583,-15.8690475569999,218284554
-50.9633736009999,-15.8743913499999,218349316
-50.9555623379999,-15.875469999,218349320
-50.977786458,-15.882188755,218435677
-50.9808756479999,-15.8828967599999,218435676
-50.993153052,-15.878714627,218392486
-51.005985763,-15.88073979,218414072
-51.011136343,-15.8839097969999,218435661
-51.023777315,-15.884470716,218457247
-51.0325588159999,-15.8854627499999,218457243
-51.038816004,-15.8830120169999,218435648
-51.048334182,-15.883008655,218435644
-51.0628274439999,-15.88302579,218435637
-51.0626149789999,-15.8726299749999,218327677
-51.0622591219999,-15.8494755899999,218090165
-51.072998737,-15.848184164,218068568
-51.0634420109999,-15.8413070299999,218003796
-51.072710822,-15.8266553029999,217852648
-51.070550167,-15.8240302049999,217831057
-51.079785414,-15.8090508509999,217679908
-51.086317075,-15.794101127,217528761
-51.089640103,-15.78154869,217399208
-51.0963879029999,-15.764810374,217226469
-51.1036459009999,-15.7488020399999,217053729
-51.10585623,-15.742933878,216988952
-51.111634878,-15.7317249029999,216880989
-51.1194327969999,-15.7186919879999,216729842
-51.129591822,-15.6943837759999,216492325
-51.1459579149999,-15.6822897169999,216362765
-51.161865037,-15.66142417,216146837
-51.177584162,-15.649615437,216017278
-51.17540014,-15.646624437,215995687
-51.193368243,-15.6412762369999,215930902
-51.193668787,-15.640152674,215930902
-51.191682171,-15.638760277,215909311
-51.1939252079999,-15.627266215,215801350
-51.209918178,-15.6124512879999,215650198
-51.2262347989999,-15.592538771,215434270
-51.2241279629999,-15.5890324109999,215391087
-51.2274944879999,-15.575970852,215261534
-51.2360639849999,-15.565204186,215153570
-51.242853552,-15.55276794,215024015
-51.240450035,-15.530465421,214786504
-51.2376366029999,-15.518622657,214678545
-51.2420420939999,-15.5166330989999,214656951
-51.236041261,-15.514898576,214635362
-51.2358819959999,-15.510199078,214592178
-51.234350107,-15.5008225309999,214484219
-51.233658608,-15.479557147,214268299
-51.225331887,-15.4393986279999,213858055
-51.226200338,-15.443919449,213901238
-51.21451347,-15.4166303449999,213620548
-51.221187323,-15.403083484,213490993
-51.209416027,-15.385934316,213296670
-51.210155959,-15.364366295,213080750
-51.199568477,-15.3411490079999,212843243
-51.198320219,-15.337033542,212800060
-51.2009021169999,-15.33720205,212800059
-51.19593815,-15.324137826,212670509
-51.197230174,-15.308982194,212519364
-51.2029332669999,-15.3067661759999,212497770
-51.2102421499999,-15.312902707,212540950
-51.213228535,-15.307791945,212497765
-51.215709868,-15.311712848,212540947
-51.22337326,-15.3098035689999,212519352
-51.245080867,-15.3091330249999,212519341
-51.248626337,-15.304786044,212476156
-51.249595158,-15.298768567,212411379
-51.2449383209999,-15.3042936849999,212454566
-51.247821899,-15.309103423,212519340
-51.23900129,-15.306407399,212476160
-51.245997664,-15.318064287,212605709
-51.241546265,-15.3180691549999,212605711
-51.247734183,-15.3161046129999,212584116
-51.2439091109999,-15.316378866,212584118
-51.23583374,-15.30990672,212519346
-51.220257115,-15.312488016,212540945
-51.20579222,-15.310164739,212519360
-51.1898683699999,-15.305278777,212476184
-51.1845306779999,-15.287195916,212281858
-51.184470851,-15.274393528,212152306
-51.177220607,-15.268476311,212087534
-51.184051424,-15.2680323729999,212087531
-51.1771820279999,-15.259500617,212001166
-51.179873222,-15.2744899469999,212152309
-51.200631648,-15.220683626,211590907
-51.193675372,-15.206533678,211461358
-51.197238687,-15.195837915,211331804
-51.186494061,-15.1834841109999,211223849
-51.181753998,-15.184052536,211223852
-51.1777848309999,-15.175549491,211137486
-51.174857978,-15.178422831,211159079
-51.1522988359999,-15.167570649,211051130
-51.143757154,-15.1676592489999,211051134
-51.136765919,-15.15959843,210964769
-51.132638046,-15.157891967,210943179
-51.131579917,-15.160365826,210964772
-51.123760654,-15.154988746,210921591
-51.1170912539999,-15.146800153,210835227
-51.1148698759999,-15.137807847,210748860
-51.119993552,-15.1366436189999,210727265
-51.122826463,-15.1375936499999,210748856
-51.131857377,-15.1324374439999,210684076
-51.130773237,-15.134873279,210705668
-51.1250058759999,-15.1358892109999,210727263
-51.112012351,-15.139339079,210748861
-51.097968914,-15.1275313639999,210640908
-51.0900463519999,-15.1261844759999,210619320
-51.0956718739999,-15.1190260619999,210554541
-51.101717427,-15.1191584279999,210554538
-51.088519473,-15.107866852,210424992
-51.096538403,-15.111299373,210468172
-51.1014255759999,-15.1062664409999,210424986
-51.0981676559999,-15.1064680699999,210424988
-51.0999455319999,-15.101251147,210360211
-51.1017819039999,-15.108694304,210446578
-51.090221116,-15.11981617,210554543
-51.088924919,-15.103298928,210381808
-51.089840641,-15.0975849599999,210317032
-51.093170593,-15.093155752,210273846
-51.091279905,-15.0859478039999,210209071
-51.0942950859999,-15.088970871,210230662
-51.095932047,-15.0795998839999,210144293
-51.092663289,-15.071770031,210057926
-51.095579884,-15.068933369,210036333
-51.101065746,-15.063800171,209971554
-51.1007864929999,-15.0608973409999,209949962
-51.097588582,-15.05583545,209906780
-51.099948243,-15.05104116,209842003
-51.0973449589999,-15.0407559999999,209734044
-51.096542228,-15.046249385,209798820
-51.1000800579999,-15.0358511909999,209690859
-51.0974368939999,-15.027886074,209604492
-51.101276976,-15.0258802709999,209582898
-51.0970130379999,-15.0122237369999,209453348
-51.1018074629999,-15.016677348,209496530
-51.096522388,-15.0022998389999,209345388
-51.096728605,-14.9975739829999,209302204
-51.092492186,-14.997508243,209302206
-51.0852619149999,-14.978472962,209107882
-51.085363128,-14.9827106339999,209151066
-51.088315204,-14.973138412,209043104
-51.087960401,-14.9666033359999,208978329
-51.0852556629999,-14.962742862,208935146
-51.086710258,-14.9538308259999,208848777
-51.0851795039999,-14.9457975629999,208762410
-51.046851944,-14.941893071,208719244
-51.039841785,-14.9543165339999,208848800
-51.026927499,-14.9597193449999,208913582
-51.0220669949999,-14.960462503,208913584
-51.021649903,-14.956209332,208870400
-51.018525962,-14.9634333249999,208935178
-51.018040017,-14.964851101,208956770
-51.012307493,-14.966938265,208978365
-51.0016375439999,-14.9763398549999,209086330
-50.9955268809999,-14.9826082459999,209151109
-50.997148653,-14.9852599509999,209172700
-50.995120852,-14.9872283789999,209194293
-50.993302166,-14.9892411549999,209215886
-50.9908084579999,-14.992068165,209237479
-50.987207472,-14.997391916,209302257
-50.98852291,-14.995221417,209280664
-50.9821821419999,-15.002101056,209345443
-50.977761906,-15.001644395,209345445
-50.978790289,-15.0066874629999,209388629
-50.972205075,-15.007922358,209410224
-50.9720653159999,-15.014605946,209475000
-50.974031666,-15.0120177389999,209453407
-50.966804265,-15.013059663,209453411
-50.969720272,-15.017794828,209496593
-50.9601868789999,-15.023718177,209561374
-50.963898348,-15.0247593719999,209582964
-50.963239545,-15.0312190019999,209647740
-50.9543972,-15.041522648,209755704
-50.956692237,-15.043044127,209755703
-50.955449975,-15.047230968,209798888
-50.948887037,-15.0572841749999,209906851
-50.950423009,-15.0524586029999,209863666
-50.9521966689999,-15.0579059189999,209928441
-50.950793628,-15.0658036959999,209993218
-50.945186994,-15.0717940599999,210057997
-50.9395441249999,-15.073536593,210079592
-50.940514427,-15.0770582759999,210122775
-50.932851048,-15.0854988959999,210209147
-50.9292675849999,-15.089760468,210252332
-50.922661137,-15.1031981799999,210381888
-50.919730928,-15.109108512,210446665
-50.9255525789999,-15.112942738,210489846
-50.924973334,-15.123844606,210597807
-50.920142974,-15.122003111,210576217
-50.9256184779999,-15.130344113,210662582
-50.925543048,-15.1404075099999,210770542
-50.921109808,-15.1385434709999,210748952
-50.9235368509999,-15.1531264569999,210900095
-50.926329903,-15.1534063359999,210900094
-50.921134642,-15.167380185,211051240
-50.92083472,-15.1710379109999,211094424
-50.923223102,-15.1717875309999,211094423
-50.923156891,-15.1741610459999,211116015
-50.919772988,-15.1821545289999,211202385
-50.922361176,-15.185901405,211245568
-50.915521339,-15.211452218,211504675
-50.9098883629999,-15.2161082169999,211547862
-50.9109968189999,-15.2253574819999,211655821
-50.908490706,-15.2329850689999,211720598
-50.899031758,-15.240272073,211806971
-50.900768445,-15.243513301,211828562
-50.897346274,-15.257354279,211979708
-50.897978005,-15.2628197619999,212022891
-50.895164912,-15.257713295,211979709
-50.8872309989999,-15.2561780309999,211958121
-50.8773929509999,-15.267265123,212087677
-50.87981795,-15.25875007,212001308
-50.8850234939999,-15.261347212,212022898
-50.870367722,-15.270434193,212109273
-50.871128915,-15.2767803699999,212174048
-50.862364752,-15.279948148,212217236
-50.8549199999999,-15.281699999,212238832
-50.857310059,-15.289314401,212303607
-50.849772587,-15.287433574,212282018
-50.8445094479999,-15.2928682099999,212346797
-50.851127498,-15.2927394229999,212346794
-50.845393179,-15.2974736049999,212389981
-50.840164251,-15.3023465169999,212433167
-50.836550076,-15.2992385979999,212411577
-50.829789934,-15.3037023549999,212454764
-50.832093432,-15.306391166,212476355
-50.829730787,-15.303689027,212454764
-50.8253392039999,-15.316039788,212584318
-50.824289661,-15.323464944,212649095
-50.8128764309999,-15.332969899,212757060
-50.816770073,-15.3322350679999,212757058
-50.809047232,-15.334321389,212778654
-50.8019439519999,-15.340717346,212843433
-50.793937602,-15.350037507,212929805
-50.79483772,-15.354358884,212972989
-50.79066239,-15.3557726939999,212994583
-50.7920861069999,-15.361052985,213037766
-50.7878806379999,-15.360562128,213037768
-50.78933016,-15.3662352609999,213102543
